year,month,SMALL LoAC,ME1 AC2,ME1 AC3,ME1 AC4,SMALL HiAC,ME2 AC1,ME2 AC2,ME2 AC3,ME2 AC4,ME2 AC5,ME3 AC1,ME3 AC2,ME3 AC3,ME3 AC4,ME3 AC5,ME4 AC1,ME4 AC2,ME4 AC3,ME4 AC4,ME4 AC5,BIG LoAC,ME5 AC2,ME5 AC3,ME5 AC4,BIG HiAC,SMALL LoBETA,ME1 BETA2,ME1 BETA3,ME1 BETA4,SMALL HiBETA,ME2 BETA1,ME2 BETA2,ME2 BETA3,ME2 BETA4,ME2 BETA5,ME3 BETA1,ME3 BETA2,ME3 BETA3,ME3 BETA4,ME3 BETA5,ME4 BETA1,ME4 BETA2,ME4 BETA3,ME4 BETA4,ME4 BETA5,BIG LoBETA,ME5 BETA2,ME5 BETA3,ME5 BETA4,BIG HiBETA,SMALL NegNI,SMALL ZeroNI,SMALL LoNI,ME1 NI2,ME1 NI3,ME1 NI4,SMALL HiNI,ME2 NegNI,ME2 ZeroNI,ME2 LoNI,ME2 NI2,ME2 NI3,ME2 NI4,ME2 HiNI,ME3 NegNI,ME3 ZeroNI,ME3 LoNI,ME3 NI2,ME3 NI3,ME3 NI4,ME3 HiNI,ME4 NegNI,ME4 ZeroNI,ME4 LoNI,ME4 NI2,ME4 NI3,ME4 NI4,ME4 HiNI,BIG NegNI,BIG ZeroNI,BIG LoNI,ME5 NI2,ME5 NI3,ME5 NI4,BIG HiNI,SMALL LoPRIOR,ME1 PRIOR2,ME1 PRIOR3,ME1 PRIOR4,SMALL HiPRIOR,ME2 PRIOR1,ME2 PRIOR2,ME2 PRIOR3,ME2 PRIOR4,ME2 PRIOR5,ME3 PRIOR1,ME3 PRIOR2,ME3 PRIOR3,ME3 PRIOR4,ME3 PRIOR5,ME4 PRIOR1,ME4 PRIOR2,ME4 PRIOR3,ME4 PRIOR4,ME4 PRIOR5,BIG LoPRIOR,ME5 PRIOR2,ME5 PRIOR3,ME5 PRIOR4,BIG HiPRIOR,SMALL LoPRIOR,ME1 PRIOR2,ME1 PRIOR3,ME1 PRIOR4,SMALL HiPRIOR,ME2 PRIOR1,ME2 PRIOR2,ME2 PRIOR3,ME2 PRIOR4,ME2 PRIOR5,ME3 PRIOR1,ME3 PRIOR2,ME3 PRIOR3,ME3 PRIOR4,ME3 PRIOR5,ME4 PRIOR1,ME4 PRIOR2,ME4 PRIOR3,ME4 PRIOR4,ME4 PRIOR5,BIG LoPRIOR,ME5 PRIOR2,ME5 PRIOR3,ME5 PRIOR4,BIG HiPRIOR,SMALL LoVAR,ME1 VAR2,ME1 VAR3,ME1 VAR4,SMALL HiVAR,ME2 VAR1,ME2 VAR2,ME2 VAR3,ME2 VAR4,ME2 VAR5,ME3 VAR1,ME3 VAR2,ME3 VAR3,ME3 VAR4,ME3 VAR5,ME4 VAR1,ME4 VAR2,ME4 VAR3,ME4 VAR4,ME4 VAR5,BIG LoVAR,ME5 VAR2,ME5 VAR3,ME5 VAR4,BIG HiVAR,SMALL LoVAR,ME1 VAR2,ME1 VAR3,ME1 VAR4,SMALL HiVAR,ME2 VAR1,ME2 VAR2,ME2 VAR3,ME2 VAR4,ME2 VAR5,ME3 VAR1,ME3 VAR2,ME3 VAR3,ME3 VAR4,ME3 VAR5,ME4 VAR1,ME4 VAR2,ME4 VAR3,ME4 VAR4,ME4 VAR5,BIG LoVAR,ME5 VAR2,ME5 VAR3,ME5 VAR4,BIG HiVAR
2000,10,-0.08912,-0.072611,-0.083488,-0.071776,-0.101141,-0.073649,-0.017467,-0.066088,-0.025677,-0.034563,-0.060023,-0.071507,-0.041341,-0.004792,-0.087781,0.001923,-0.03733,-0.001018,-0.021537,-0.02379,-0.026069,-0.016475,-0.028371,0.028078,-0.05201,-0.058844,-0.031699,-0.065704,-0.059789,-0.101664,-0.025048,0.019638,-0.01953,-0.019769,-0.082588,-0.051698,-0.019731,-0.007618,-0.000009,-0.03971,-0.021575,0.003745,0.021046,0.027895,-0.031095,0.056541,0.027183,0.01182,-0.024958,-0.087116,-0.03076,-0.060046,-0.045538,-0.066563,-0.091687,-0.084568,-0.123511,0.006849,0.019264,-0.055849,-0.039538,-0.018639,-0.060672,-0.119199,0.015705,-0.031858,-0.049471,-0.002635,-0.054179,-0.064971,-0.140512,0.017371,-0.085124,0.004018,-0.001639,0.026813,-0.047142,-0.108558,0.015341,0.007392,0.048864,-0.00773,-0.036491,-0.023531,-0.074717,-0.1157,-0.0906,-0.0459,-0.041,-0.0921,-0.1292,-0.0363,-0.0469,-0.0551,-0.0598,-0.1072,-0.0062,-0.0537,-0.0416,-0.0648,-0.0639,-0.0037,-0.0226,0.016,-0.0263,-0.0444,-0.0436,-0.0363,0.025,0.0029,-0.0737,-0.0314,-0.0165,-0.0343,-0.0614,-0.0751,-0.0107,-0.0067,-0.0128,-0.0423,-0.0311,-0.0293,-0.023,-0.0276,0.001,0.0634,0.0102,0.0263,0.0006,-0.0175,-0.0909,0.0256,0.0186,0.0267,-0.009,-0.019725,-0.016729,-0.056253,-0.098585,-0.138722,0.008083,-0.001055,-0.007113,-0.027686,-0.127486,-0.003491,0.020577,0.003846,-0.005982,-0.115087,0.003647,0.047601,0.023149,0.025493,-0.076981,-0.013409,0.024482,0.008319,-0.016275,-0.073051,-0.021052,-0.020743,-0.04739,-0.101083,-0.137763,0.012323,-0.005601,0.000083,-0.032458,-0.125014,0.005272,0.002122,0.009545,-0.00294,-0.11462,0.005539,0.03074,0.048561,0.014819,-0.074795,-0.007376,0.075105,0.022192,-0.027813,-0.082717
2000,11,-0.146714,-0.126489,-0.084915,-0.074842,-0.140685,-0.150682,-0.078775,-0.085289,-0.063556,-0.12318,-0.168805,-0.115424,-0.06743,-0.069944,-0.126474,-0.084541,-0.109743,-0.074553,-0.072257,-0.108049,-0.180894,-0.114296,-0.058192,-0.089075,-0.098799,-0.050733,-0.040384,-0.042281,-0.083594,-0.182222,-0.047903,-0.011623,-0.0859,-0.071681,-0.145807,-0.024004,-0.037479,-0.013775,-0.068698,-0.172005,-0.000226,-0.024624,-0.0371,-0.054926,-0.163571,0.030956,-0.021052,-0.074341,-0.13351,-0.19508,-0.038026,-0.069212,-0.078889,-0.083242,-0.112826,-0.134655,-0.181647,-0.03219,-0.056599,-0.057341,-0.089264,-0.064534,-0.145214,-0.189331,-0.030252,-0.076032,-0.018829,-0.105921,-0.103377,-0.123709,-0.202114,-0.001254,-0.016564,-0.023326,-0.017807,-0.123606,-0.14751,-0.232313,-0.032396,-0.056626,0.000272,-0.089999,-0.054067,-0.173934,-0.162948,-0.2055,-0.0937,-0.0678,-0.0696,-0.1256,-0.2484,-0.1227,-0.051,-0.0678,-0.083,-0.2624,-0.0838,-0.059,-0.0839,-0.0615,-0.2824,-0.1012,-0.0094,-0.055,-0.0811,-0.2186,-0.1298,-0.0731,-0.0472,-0.0397,-0.16,-0.075,-0.0444,-0.0442,-0.1175,-0.1385,-0.0558,-0.0281,-0.0338,-0.0856,-0.0783,-0.0411,-0.0135,-0.0496,-0.0976,-0.0393,-0.0571,-0.0185,-0.0312,-0.1174,-0.0593,-0.0049,-0.0722,-0.0279,-0.0928,0.000214,-0.031958,-0.069993,-0.147596,-0.264862,0.01146,-0.012632,-0.035489,-0.046652,-0.235063,0.011597,0.01301,-0.013781,-0.038456,-0.24635,0.043197,0.028433,-0.00647,-0.048704,-0.247163,-0.027924,-0.041684,-0.00757,-0.104874,-0.224514,-0.001313,-0.025148,-0.070718,-0.135485,-0.268772,0.01455,-0.005548,-0.049381,-0.036731,-0.233652,0.020066,0.015557,-0.014842,-0.028988,-0.247685,0.047679,0.026038,0.004903,-0.043642,-0.249452,0.024028,-0.031477,-0.004755,-0.127221,-0.221973
2000,12,-0.052524,-0.002266,-0.005218,0.005559,-0.015998,0.0629,0.055176,0.070462,0.054739,0.04292,0.066957,0.08282,0.074452,0.088597,0.098718,0.054611,0.083736,0.081458,0.090797,0.063961,-0.068719,-0.04484,0.00767,0.032109,0.039407,0.03835,0.034749,0.015032,0.014664,-0.068959,0.104167,0.092684,0.102619,0.108536,0.016154,0.109737,0.102109,0.105652,0.116174,0.072832,0.113455,0.110993,0.086529,0.093665,0.033461,0.030517,0.044162,-0.043212,0.030737,-0.013313,0.03163,-0.014893,0.007127,0.013531,-0.005943,-0.00335,-0.05056,0.097544,0.097784,0.111892,0.070413,0.055753,0.091097,0.00679,0.092662,0.145878,0.104698,0.132392,0.09468,0.107476,0.046512,0.092678,0.04049,0.079015,0.118939,0.071705,0.069568,0.0498,0.045619,0.017663,0.043683,-0.033728,0.02728,-0.044202,-0.016983,-0.0725,-0.0125,-0.0065,0.0254,0.0038,0.0018,0.0752,0.0905,0.0964,0.0635,0.0721,0.0868,0.1104,0.126,0.0972,0.0427,0.0981,0.0977,0.1185,0.0666,-0.032,-0.0055,0.0143,0.0434,0.0437,-0.0399,0.013,-0.0066,0.032,0.0051,0.0628,0.0935,0.1121,0.083,0.0565,0.1231,0.0951,0.1174,0.1061,0.0958,0.1128,0.0939,0.0877,0.1003,0.0931,0.0504,0.0705,0.081,0.0203,-0.0115,0.040342,0.040406,-0.004343,-0.017079,-0.118709,0.071369,0.121456,0.114382,0.092899,-0.006288,0.112667,0.104924,0.114004,0.1157,0.066688,0.083754,0.111375,0.095818,0.11733,0.051532,0.029392,0.031178,0.01888,0.005442,-0.039843,0.035847,0.043648,-0.007028,-0.005847,-0.111949,0.071408,0.125285,0.116187,0.112845,-0.01014,0.108676,0.099669,0.142678,0.11586,0.060674,0.065584,0.118029,0.100615,0.136527,0.049418,0.029661,0.01518,0.061917,0.060963,-0.059265
2001,1,0.201309,0.196842,0.133979,0.156496,0.19832,0.112321,0.08181,0.065714,0.060496,0.128725,0.060925,0.063894,0.038662,0.0215,0.088329,0.05535,0.04549,-0.007096,0.013475,0.047763,0.096506,0.08125,0.007294,-0.014906,0.03462,0.091695,0.111248,0.104274,0.139139,0.293209,-0.000843,0.029155,0.082497,0.080873,0.184949,-0.041276,0.022405,0.034681,0.005823,0.11453,-0.073764,-0.004643,0.009898,0.041457,0.135137,-0.077541,-0.032744,0.080466,0.042191,0.125669,0.114666,0.15652,0.156384,0.154396,0.204968,0.165154,0.226361,0.057277,0.054727,0.075135,0.071354,0.103925,0.060627,0.155626,0.022709,-0.083549,-0.02243,0.029072,0.044726,0.060093,0.11212,0.010565,-0.064794,-0.004052,0.04582,0.024211,0.07161,0.066495,0.004159,-0.024508,-0.025228,0.049052,0.016804,0.070086,0.061212,0.4389,0.1516,0.1618,0.1144,0.1174,0.264,0.1321,0.116,0.0984,0.0349,0.2295,0.0751,0.041,0.0548,0.016,0.2305,0.0615,0.0067,-0.0364,-0.0075,0.1801,-0.0133,-0.0475,-0.0044,0.0018,0.2689,0.1841,0.1423,0.1484,0.2816,0.1901,0.1249,0.0551,0.0824,0.1704,0.0915,0.0286,0.015,0.037,0.1169,-0.0042,-0.0014,-0.009,-0.0003,0.1173,-0.0262,-0.0404,-0.0371,-0.0149,0.0542,0.071649,0.107808,0.186854,0.297589,0.480692,0.015683,0.037985,0.056554,0.108025,0.213456,0.002095,0.021,0.040629,0.039203,0.138631,-0.044324,-0.012599,0.020378,-0.002221,0.106921,-0.070716,-0.045286,-0.014668,0.0572,0.138461,0.070147,0.111024,0.167991,0.250142,0.491111,0.019535,0.022039,0.066949,0.089354,0.215743,-0.003335,0.027491,0.023357,0.039171,0.142046,-0.044689,-0.022532,-0.013291,-0.004278,0.121474,-0.078589,-0.055592,-0.022935,0.054821,0.142861
2001,2,-0.057148,-0.063738,-0.037429,-0.038972,-0.078901,-0.071815,-0.051458,-0.035465,-0.050052,-0.073284,-0.088796,-0.111495,-0.063613,-0.042075,-0.067095,-0.058734,-0.083986,-0.060188,-0.060466,-0.063838,-0.134571,-0.141224,-0.077248,-0.11048,-0.090731,-0.028523,0.010003,-0.00518,-0.038569,-0.104842,0.002951,-0.017553,-0.047118,-0.023381,-0.091975,-0.014502,-0.013249,-0.032343,-0.044658,-0.110932,-0.017167,-0.007187,-0.023215,-0.059935,-0.139918,0.007456,-0.012715,-0.082474,-0.109441,-0.227646,-0.010846,-0.003509,-0.006409,-0.032752,-0.058102,-0.067039,-0.111612,-0.014557,0.058018,-0.052348,-0.018666,-0.057843,-0.077406,-0.118546,-0.006945,-0.040103,-0.019169,-0.065958,-0.052322,-0.098354,-0.172885,-0.019015,0.029256,0.002902,-0.069503,-0.044484,-0.12848,-0.173492,-0.048015,-0.099378,-0.04242,-0.045721,-0.060185,-0.188103,-0.167533,-0.09,-0.0114,-0.0179,-0.0235,-0.1611,-0.0848,-0.0502,-0.0343,-0.0686,-0.1879,-0.0674,-0.0442,-0.0481,-0.0902,-0.1826,-0.0267,-0.0255,-0.0237,-0.132,-0.2145,-0.0199,-0.0666,-0.1074,-0.1562,-0.1784,-0.0342,-0.0254,-0.0213,-0.0373,-0.1082,-0.0318,-0.0373,-0.0134,-0.054,-0.11,0.012,-0.0071,-0.0104,-0.046,-0.137,0.0177,-0.0071,0.0026,-0.014,-0.1399,0.0477,0.0229,0.0153,-0.0112,-0.1241,0.015624,0.006661,-0.027705,-0.098598,-0.209194,0.020177,0.014417,0.001326,-0.048121,-0.207729,0.017289,0.014053,-0.00017,-0.038322,-0.190871,0.02121,0.002089,0.005375,-0.031066,-0.203515,0.001218,-0.003262,-0.027968,-0.058511,-0.271001,0.015754,0.010149,-0.016963,-0.089595,-0.210655,0.021261,0.016745,0.007951,-0.0474,-0.202936,0.025161,0.007623,0.006119,-0.017101,-0.200885,0.026732,0.012415,-0.009183,0.002543,-0.209166,-0.005654,-0.020599,0.017341,-0.068271,-0.247818
2001,3,-0.070628,-0.042339,-0.042194,-0.038325,-0.040445,-0.034668,-0.013366,-0.047124,-0.020262,-0.048505,-0.084588,-0.051188,-0.057088,-0.042781,-0.104255,-0.07097,-0.065351,-0.058301,-0.047562,-0.091469,-0.12122,-0.081059,-0.048059,-0.083743,-0.09272,0.002468,-0.009011,-0.026837,-0.042845,-0.061771,0.005994,-0.023856,-0.026406,0.001683,-0.060294,-0.011295,-0.034794,-0.056441,-0.043862,-0.091626,-0.023531,-0.038049,-0.017467,-0.055183,-0.108772,-0.03876,-0.049932,-0.070643,-0.041792,-0.132423,-0.020284,0.001493,-0.022087,-0.026465,-0.014938,-0.040112,-0.075479,-0.005498,0.042104,-0.031347,-0.000277,-0.033988,-0.064302,-0.070974,-0.04465,-0.089627,-0.022287,-0.060874,-0.052567,-0.066367,-0.110566,-0.029943,-0.04126,-0.013124,-0.027651,-0.080091,-0.060899,-0.128506,-0.043221,-0.083045,-0.073727,-0.061408,-0.047126,-0.12173,-0.093686,-0.1388,-0.0498,-0.003,0.018,-0.0255,-0.13,-0.0579,-0.0113,-0.0301,-0.0165,-0.151,-0.0377,-0.0216,-0.0297,-0.0138,-0.166,-0.0508,-0.0491,-0.0547,-0.0447,-0.1091,-0.0413,-0.0585,-0.0518,-0.0204,-0.0371,-0.0182,-0.0158,-0.0163,-0.0746,-0.0185,-0.0405,-0.0197,-0.0268,-0.0902,-0.0113,-0.0183,-0.0099,-0.0125,-0.0994,-0.0491,-0.0306,-0.0178,-0.0522,-0.0965,-0.0466,-0.0096,-0.0362,-0.0346,-0.0808,0.002764,0.016586,-0.016772,-0.068502,-0.168263,-0.017311,-0.008719,-0.025175,-0.035195,-0.126905,0.001505,-0.027347,-0.031382,-0.033444,-0.137832,-0.015454,-0.023646,-0.038903,-0.068046,-0.161243,-0.023609,-0.062938,-0.042909,-0.0455,-0.12811,0.002744,0.021071,-0.016827,-0.05584,-0.170523,-0.01627,-0.008281,-0.010295,-0.044192,-0.123121,0.002871,-0.016407,-0.039711,-0.024239,-0.142129,-0.019607,-0.01939,-0.046719,-0.057336,-0.160483,-0.024978,-0.049267,-0.031487,-0.049291,-0.118515
2001,4,0.080131,0.079014,0.068605,0.052116,0.058828,0.08118,0.067504,0.087164,0.068347,0.08134,0.093953,0.086643,0.096106,0.060885,0.123848,0.117615,0.094715,0.106542,0.109183,0.118586,0.085533,0.09712,0.072683,0.07135,0.092237,0.048395,0.047059,0.061499,0.070606,0.058012,0.042748,0.052862,0.068004,0.068248,0.107985,0.067041,0.072576,0.043803,0.076584,0.116448,0.096633,0.064402,0.05692,0.101726,0.158874,0.036999,0.037265,0.11944,0.068364,0.107995,0.047525,0.048092,0.050646,0.049263,0.048927,0.071641,0.085223,0.058,0.068648,0.07026,0.053634,0.06943,0.092766,0.089696,0.053488,0.042528,0.039043,0.105004,0.066405,0.112481,0.121335,0.074441,0.073929,0.063104,0.072738,0.10506,0.107208,0.18339,0.047143,0.077254,0.052106,0.102311,0.046206,0.14643,0.094856,0.1217,0.0671,0.0597,0.0264,0.0129,0.1776,0.1254,0.0734,0.0568,0.055,0.215,0.0924,0.0872,0.0656,0.0583,0.207,0.1339,0.0716,0.0851,0.0818,0.1422,0.0949,0.0484,0.0498,0.0321,0.0554,0.047,0.0587,0.0325,0.1044,0.0845,0.0703,0.0537,0.0624,0.1501,0.0782,0.0507,0.0495,0.0581,0.1497,0.0912,0.0691,0.0774,0.051,0.1704,0.0237,0.0608,0.0277,0.0373,0.0991,0.027917,0.057481,0.055409,0.074307,0.080641,0.041296,0.051242,0.066501,0.092122,0.150468,0.039387,0.067549,0.056983,0.075262,0.180684,0.044987,0.072641,0.083231,0.093033,0.210856,0.048998,0.040235,0.061127,0.086976,0.132314,0.029934,0.045491,0.054341,0.076736,0.082699,0.035107,0.06176,0.058128,0.069731,0.156151,0.035489,0.062661,0.067714,0.065547,0.189273,0.047088,0.065203,0.077654,0.096079,0.217895,0.051608,0.025293,0.041297,0.062895,0.150967
2001,5,0.109923,0.113862,0.093639,0.158406,0.112197,0.028531,0.03312,0.025684,0.042782,0.073576,0.032474,0.029296,0.010436,0.037408,0.017309,0.022465,0.020617,0.033719,0.030985,0.046465,0.005385,0.003629,-0.005288,-0.004159,-0.010098,0.086811,0.10094,0.123452,0.148796,0.11304,0.031158,0.02542,0.053609,0.030174,0.046032,0.013675,0.040219,0.029751,0.027694,0.016379,0.010879,0.03135,0.055617,0.030357,0.027577,0.021765,0.009908,-0.00322,-0.000398,0.005105,0.093425,0.079232,0.130786,0.157477,0.119448,0.133674,0.113353,0.021439,-0.052813,0.048998,0.042066,0.050135,0.054909,0.035681,0.019103,0.023805,0.032466,0.040762,0.013317,0.034963,0.023591,0.036284,0.040537,0.037568,0.029817,0.033681,0.011186,0.031208,0.013135,0.057471,0.02677,0.00192,0.009387,-0.004835,-0.012096,0.1005,0.1097,0.1054,0.11,0.0963,0.0624,0.0597,0.0556,0.048,0.0555,0.0537,0.0409,0.0139,0.0524,0.0053,0.0265,0.0419,0.0406,0.0225,-0.009,0.036,0.0186,0.0061,0.0108,-0.0243,0.1332,0.0985,0.0946,0.0999,0.0521,0.0817,0.0307,0.0348,-0.0015,0.0622,0.0186,0.0321,0.0175,0.0514,0.0057,0.0495,0.0304,0.0429,0.0231,0.0274,0.0674,0.0249,0.0361,0.0227,-0.005,0.094775,0.099641,0.108323,0.118258,0.095709,0.034435,0.031494,0.030673,0.055592,0.07722,0.03335,0.046293,0.030644,0.018444,0.021296,0.040936,0.04932,0.030981,0.030336,-0.018382,0.022467,0.023833,0.013015,0.016049,-0.040512,0.099611,0.097062,0.111762,0.115628,0.096996,0.03958,0.024119,0.047351,0.056781,0.072436,0.034606,0.045265,0.032076,0.027681,0.01773,0.038668,0.049126,0.035212,0.025823,-0.017048,0.018524,0.016897,0.017372,0.017067,-0.022713
2001,6,0.018218,0.01151,0.000199,0.034815,0.039375,0.023399,0.066573,0.052631,0.070004,0.061986,-0.018898,0.019053,0.014655,0.001681,0.015077,-0.035757,0.000304,0.012836,0.001217,0.003184,-0.0318,-0.007468,-0.034371,-0.069683,-0.056572,0.005173,0.032664,0.021033,0.016129,0.051384,0.062979,0.067447,0.08165,0.076453,0.063105,-0.015401,-0.008335,0.020702,0.020307,0.03997,-0.020059,-0.001364,0.015056,-0.008765,0.007241,-0.056402,-0.032393,-0.002967,-0.022159,-0.00907,0.010676,-0.007438,0.007295,0.013121,0.059177,0.044296,0.041583,0.073507,0.121074,0.034449,0.049003,0.082461,0.050551,0.078008,0.012769,-0.009248,0.009312,0.006915,0.000905,0.003693,0.049497,-0.000879,-0.001559,0.008366,-0.028227,-0.016466,0.018569,0.021412,-0.018131,-0.093192,-0.034305,-0.024734,-0.013797,-0.025151,-0.024289,-0.0043,0.0582,0.0406,0.0235,0.0392,0.0615,0.063,0.0716,0.0487,0.0654,0.0336,0.0246,0.0162,-0.0098,0.0143,-0.0257,0.0145,0.0014,-0.03,-0.0013,-0.0137,-0.0336,-0.0105,-0.0329,-0.023,0.0204,0.0329,0.0236,0.0412,-0.0171,0.0956,0.0449,0.0789,0.0823,0.0771,0.0221,0.0204,0.0172,0.0028,0.004,0.0064,-0.0142,-0.0095,0.0052,0.0127,-0.0196,-0.0005,-0.0176,-0.0213,-0.025,0.032877,0.023059,0.033837,0.057153,0.015262,0.068321,0.066767,0.080779,0.040021,0.065112,0.009967,0.027799,0.007577,0.018667,0.021221,0.016814,-0.012191,-0.001425,-0.038621,-0.008335,-0.02,-0.033203,-0.0228,-0.031212,-0.016155,0.034739,0.028382,0.033666,0.057901,0.016326,0.072405,0.064963,0.074121,0.029852,0.070485,0.019191,0.032554,0.001673,0.00996,0.021991,0.015344,-0.012015,-0.001693,-0.023113,-0.014966,-0.027078,-0.020509,-0.03911,-0.022198,-0.016904
2001,7,-0.056593,-0.052869,-0.038127,-0.030222,-0.046487,-0.06784,-0.071377,-0.079492,-0.064884,-0.094704,-0.053289,-0.088066,-0.065895,-0.050286,-0.04291,-0.044644,-0.038906,-0.042651,0.00779,-0.025087,0.009038,-0.004045,-0.001265,-0.0384,-0.011542,0.006386,0.022362,0.028047,-0.010296,-0.053609,-0.017917,-0.021422,-0.019698,-0.039373,-0.089294,-0.010236,-0.018726,-0.019496,-0.023882,-0.089694,-0.008956,0.020255,0.020588,-0.018607,-0.05462,0.011611,0.0169,0.035665,-0.025842,-0.060598,0.031104,-0.011193,0.014888,-0.008701,-0.018655,-0.04227,-0.095303,-0.006655,0.034483,-0.025548,-0.043427,-0.052853,-0.09415,-0.132548,0.001032,-0.139697,0.018107,0.006076,-0.063012,-0.053405,-0.12039,0.017794,-0.052561,0.036188,0.024948,-0.039462,-0.032536,-0.088272,0.006383,-0.028742,0.049572,-0.035751,0.006285,-0.059133,-0.021096,-0.0506,-0.0218,0.0054,-0.015,-0.0423,-0.0963,-0.0276,-0.0646,-0.0302,-0.0795,-0.0701,-0.0239,-0.0374,-0.0415,-0.0562,-0.039,-0.0028,-0.0247,-0.0033,-0.0429,-0.0068,0.026,-0.0464,-0.0147,-0.0575,-0.0122,-0.0023,-0.0022,-0.0005,-0.0276,-0.0572,-0.0151,-0.0161,-0.0245,-0.0661,-0.0144,-0.0209,-0.0004,-0.0097,-0.064,0.0306,0.0044,0.0525,0.0084,-0.0458,0.0362,-0.004,0.0249,0.0059,-0.0218,0.032168,0.018348,-0.006333,-0.022152,-0.095733,-0.001292,0.008605,-0.022629,-0.054433,-0.123787,0.010298,0.02419,-0.002577,-0.034982,-0.115428,0.020551,0.025134,0.011409,0.001483,-0.085963,-0.033651,0.003124,0.039963,-0.005226,-0.052787,0.033146,0.017174,-0.002864,-0.010728,-0.098037,-0.000535,0.006723,-0.016505,-0.04435,-0.123323,0.012461,0.020222,-0.006523,-0.017795,-0.117517,0.013857,0.019387,0.035862,-0.007921,-0.083155,0.009009,0.014662,0.028856,-0.028281,-0.062164
2001,8,-0.036516,-0.024705,-0.062435,-0.033392,-0.04933,-0.034951,-0.053116,-0.046595,-0.040803,-0.060548,-0.051303,-0.057051,-0.018869,-0.037378,-0.058171,-0.061328,-0.051237,-0.055342,-0.036926,-0.034404,-0.091165,-0.078987,-0.043685,-0.070728,-0.070832,-0.006082,0.002614,-0.003891,-0.008671,-0.059493,-0.014511,-0.009006,-0.024317,-0.000634,-0.071567,-0.013237,-0.01584,-0.015188,-0.017531,-0.087077,-0.000163,-0.016254,-0.02696,-0.038204,-0.103385,-0.015635,-0.029117,-0.057229,-0.058616,-0.130349,0.005265,-0.009505,-0.010736,-0.00886,-0.018476,-0.062283,-0.076147,-0.001441,-0.03055,-0.046754,0.005071,-0.018521,-0.06375,-0.102016,-0.007326,-0.046887,0.00448,-0.030214,-0.04261,-0.046249,-0.09842,-0.025484,0.033051,-0.048086,-0.018653,-0.030911,-0.081462,-0.099522,-0.045573,0.037297,-0.068092,-0.039645,-0.057568,-0.109253,-0.089908,-0.068,-0.0439,-0.0186,0.0035,-0.024,-0.0908,-0.0216,-0.0122,-0.0246,-0.0512,-0.0953,-0.0158,-0.0231,-0.0106,-0.036,-0.0959,-0.0407,-0.0386,-0.0281,-0.041,-0.0941,-0.0793,-0.0377,-0.0592,-0.0574,-0.018,-0.003,0.0006,-0.0295,-0.0542,-0.001,-0.0238,-0.0075,-0.0129,-0.0646,0.0238,0.0119,-0.0123,-0.026,-0.0757,-0.0393,-0.0115,-0.0203,-0.0214,-0.0744,-0.0231,0.0003,-0.0132,-0.0482,-0.0872,0.008712,0.002898,-0.010674,-0.045504,-0.084893,0.016911,-0.000617,-0.010685,-0.026604,-0.104967,0.001833,0.005078,0.004199,-0.013862,-0.110821,-0.009992,-0.001103,-0.032649,-0.050149,-0.100315,-0.016327,-0.050524,-0.073475,-0.06711,-0.125641,0.008257,0.007589,-0.016249,-0.034623,-0.086456,0.016583,0.001969,-0.027837,-0.006268,-0.105797,0.002268,0.004798,-0.001109,-0.011502,-0.105401,-0.01437,0.002693,-0.02569,-0.054241,-0.097831,-0.018905,-0.02589,-0.066648,-0.074862,-0.120708
